Supplier_ID,Fabric_Trim,Fabric_Rib,Fabric_Body,Fabric_CollarCuff,Sewing_Trims,Packing_Trims,Interlining,Threads,Color_Sets_Count,Unit_Count,Order_Value_USD,Delay_Penalty_USD_Per_Day,Shipping_Cost_USD,Order_Priority,Order_ID,Delivery_Status,Forwarder,Mill_Source
SUP-008,1128.0,497.0,2660.0,141.0,1987.0,1573.0,405.0,,4.0,4695.0,56340.0,563.4,4500.0,Medium,ORD-20260625-H5733,On-Time,ONE,Internal
SUP-015,410.0,833.0,745.0,270.0,2078.0,540.0,281.0,3303.0,1.0,11089.0,77623.0,776.23,4500.0,Medium,ORD-20260625-H5734,On-Time,ONE,Both
SUP-006,757.0,681.0,2928.0,592.0,731.0,1312.0,1340.0,390.0,4.0,4327.0,64905.0,649.05,1500.0,Critical,ORD-20260625-H5735,On-Time,Gemadept,Internal
SUP-011,,86.0,3934.0,422.0,420.0,2432.0,845.0,1918.0,6.0,1885.0,18850.0,188.5,10000.0,Medium,ORD-20260625-H5736,On-Time,DHL,Internal
SUP-010,379.0,724.0,2762.0,702.0,1570.0,203.0,239.0,1030.0,4.0,8238.0,82380.0,823.8,10000.0,Medium,ORD-20260625-H5737,On-Time,D.H.L,Outsource
SUP-009,268.0,116.0,2279.0,462.0,1500.0,668.0,97.0,3672.0,9.0,5500.0,44000.0,440.0,4500.0,Medium,ORD-20260625-H5738,On-Time,ONE,Internal
SUP-014,257.0,550.0,2841.0,291.0,302.0,556.0,1357.0,5473.0,4.0,8904.0,62328.0,623.28,4500.0,Medium,ORD-20260625-H5739,On-Time,ONE,Both
SUP-009,894.0,337.0,3314.0,856.0,2324.0,410.0,863.0,2298.0,10.0,4466.0,58058.0,580.58,10000.0,Low,ORD-20260625-H5740,On-Time,DHL,Outsource
SUP-007,,117.0,2126.0,831.0,726.0,2007.0,104.0,3560.0,8.0,1419.0,15609.0,156.09,4500.0,medium,ORD-20260625-H5741,On-Time,ONE,Outsource
SUP-012,734.0,76.0,816.0,132.0,1968.0,1807.0,1412.0,2785.0,2.0,1566.0,23490.0,234.9,4500.0,Medium,ORD-20260625-H5742,On-Time,ONE,Internal
SUP-002,294.0,882.0,3844.0,725.0,2179.0,1791.0,168.0,2525.0,7.0,12297.0,122970.0,1229.7,1500.0,high,ORD-20260625-H5743,Late,Gemadept,Outsource
SUP-004,921.0,126.0,1403.0,413.0,826.0,506.0,1075.0,650.0,8.0,11717.0,93736.0,937.36,2800.0,Low,ORD-20260625-H5744,On-Time,Wanhai,Internal
SUP-012,1072.0,107.0,1959.0,962.0,1053.0,2992.0,273.0,4629.0,6.0,11952.0,179280.0,1792.8,1500.0,High,ORD-20260625-H5745,Late,Gemadept,Outsource
SUP-009,1408.0,991.0,2765.0,38.0,2967.0,680.0,797.0,964.0,10.0,3886.0,23316.0,233.16,4500.0,medium,ORD-20260625-H5746,On-Time,ONE,Internal
SUP-015,1285.0,672.0,3374.0,871.0,2938.0,2115.0,252.0,5830.0,6.0,5013.0,75195.0,751.95,4500.0,High,ORD-20260625-H5747,On-Time,ONE,Internal
SUP-003,645.0,675.0,3281.0,624.0,2390.0,1181.0,60.0,2753.0,8.0,13219.0,132190.0,1321.9,4500.0,high,ORD-20260625-H5748,On-Time,ONE,Internal
SUP-008,734.0,931.0,2830.0,748.0,1921.0,2866.0,308.0,681.0,3.0,2937.0,17622.0,176.22,10000.0,High,ORD-20260625-H5749,On-Time,DHL,Outsource
SUP-001,1256.0,390.0,3361.0,484.0,169.0,2744.0,347.0,2607.0,2.0,13848.0,83088.0,830.88,4500.0,Critical,ORD-20260625-H5750,On-Time,ONE,Outsource
SUP-015,1206.0,394.0,4521.0,710.0,1194.0,1960.0,718.0,4848.0,9.0,10308.0,82464.0,824.64,4500.0,Critical,ORD-20260625-H5751,On-Time,ONE,Outsource
SUP-008,1063.0,71.0,869.0,928.0,1746.0,286.0,1270.0,275.0,8.0,7484.0,52388.0,523.88,10000.0,Medium,ORD-20260625-H5752,On-Time,DHL,Internal
SUP-013,1063.0,743.0,3368.0,210.0,257.0,1722.0,1488.0,4968.0,10.0,11125.0,111250.0,1112.5,4500.0,High,ORD-20260625-H5753,On-Time,ONE,Internal
SUP-011,399.0,60.0,2321.0,512.0,648.0,2611.0,382.0,2535.0,5.0,13047.0,130470.0,1304.7,1500.0,High,ORD-20260625-H5754,On-Time,Gemadept,Internal
SUP-007,331.0,835.0,4278.0,931.0,1939.0,1621.0,202.0,5468.0,5.0,6273.0,,752.76,10000.0,Medium,ORD-20260625-H5755,On-Time,D.H.L,Internal
SUP-010,342.0,110.0,4351.0,968.0,2051.0,2477.0,1449.0,1660.0,6.0,11356.0,113560.0,1135.6,2800.0,High,ORD-20260625-H5756,On-Time,Wanhai,Outsource
SUP-003,1342.0,58.0,919.0,182.0,2473.0,2496.0,183.0,5385.0,6.0,12486.0,149832.0,1498.32,1500.0,medium,ORD-20260625-H5757,On-Time,Gemadept,Internal
SUP-002,1270.0,32.0,2800.0,631.0,1158.0,2647.0,1005.0,3448.0,2.0,10210.0,132730.0,1327.3,10000.0,High,ORD-20260625-H5758,On-Time,DHL,Internal
SUP-004,1033.0,919.0,3798.0,718.0,2607.0,1990.0,165.0,5646.0,7.0,12570.0,75420.0,754.2,1500.0,High,ORD-20260625-H5759,Late,Gemadept,Outsource
SUP-001,69.0,627.0,4869.0,314.0,2563.0,589.0,1140.0,2198.0,3.0,10720.0,96480.0,964.8,1500.0,Medium,ORD-20260625-H5760,On-Time,Gemadept,both_mills
SUP-009,808.0,640.0,866.0,598.0,2718.0,379.0,711.0,2790.0,8.0,5682.0,34092.0,340.92,4500.0,Medium,ORD-20260625-H5761,On-Time,ONE,Outsource
SUP-008,454.0,123.0,483.0,92.0,985.0,954.0,1329.0,2083.0,9.0,5447.0,,599.17,1500.0,Medium,ORD-20260625-H5762,On-Time,Gemadept,Internal
SUP-013,1188.0,885.0,4103.0,763.0,610.0,1958.0,602.0,,3.0,12097.0,108873.0,1088.73,1500.0,Medium,ORD-20260625-H5763,On-Time,Gemadept,Internal
SUP-008,750.0,762.0,3765.0,720.0,467.0,1287.0,742.0,398.0,6.0,8486.0,118804.0,1188.04,10000.0,Medium,ORD-20260625-H5764,On-Time,DHL,Internal
SUP-008,1029.0,62.0,2434.0,581.0,2010.0,1104.0,237.0,2667.0,8.0,12168.0,73008.0,730.08,1500.0,High,ORD-20260625-H5765,Late,Gemadept,Outsource
SUP-009,75.0,228.0,4793.0,328.0,982.0,497.0,88.0,1297.0,6.0,13347.0,160164.0,1601.64,4500.0,Medium,ORD-20260625-H5766,On-Time,ONE,Internal
SUP-003,615.0,619.0,1665.0,321.0,2354.0,527.0,529.0,3694.0,10.0,8844.0,114972.0,1149.72,1500.0,Medium,ORD-20260625-H5767,On-Time,Gemadept,Internal
SUP-013,444.0,624.0,329.0,327.0,2725.0,474.0,975.0,4406.0,3.0,8050.0,48300.0,483.0,2800.0,Low,ORD-20260625-H5768,On-Time,Wanhai,internel
SUP-015,1050.0,705.0,4934.0,143.0,1897.0,731.0,1400.0,4165.0,4.0,9851.0,88659.0,886.59,4500.0,Low,ORD-20260625-H5769,On-Time,ONE,Outsource
SUP-007,1454.0,495.0,2260.0,688.0,1393.0,796.0,778.0,2341.0,9.0,6836.0,41016.0,410.16,2800.0,High,ORD-20260625-H5770,On-Time,Wanhai,Internal
SUP-001,572.0,657.0,3872.0,280.0,768.0,1546.0,1203.0,496.0,1.0,2441.0,26851.0,268.51,2800.0,Critical,ORD-20260625-H5771,On-Time,Wanhai,Internal
SUP-013,911.0,128.0,2694.0,214.0,2253.0,1027.0,825.0,2508.0,4.0,12963.0,103704.0,1037.04,2800.0,Medium,ORD-20260625-H5772,On-Time,Wanhai_Inc,Internal
SUP-001,1156.0,578.0,1192.0,861.0,765.0,2087.0,112.0,2972.0,10.0,6984.0,,698.4,1500.0,Medium,ORD-20260625-H5773,On-Time,Gemadept_Port,Internal
SUP-015,851.0,233.0,2321.0,370.0,359.0,2127.0,1004.0,4045.0,1.0,5409.0,32454.0,4868.1,2800.0,medium,ORD-20260625-H5774,On-Time,Wanhai,internel
SUP-008,599.0,623.0,2784.0,862.0,1608.0,1765.0,146.0,517.0,8.0,14994.0,89964.0,899.64,1500.0,Medium,ORD-20260625-H5775,On-Time,Gemadept,Internal
SUP-007,136.0,712.0,4396.0,787.0,412.0,177.0,1485.0,,7.0,14507.0,174084.0,1740.84,2800.0,High,ORD-20260625-H5776,On-Time,Wanhai,Outsource
SUP-009,882.0,428.0,2423.0,996.0,2778.0,587.0,579.0,1567.0,7.0,6685.0,73535.0,735.35,1500.0,Low,ORD-20260625-H5777,Late,Gemadept,Outsource
SUP-014,436.0,572.0,4722.0,955.0,1944.0,1161.0,774.0,2650.0,2.0,7599.0,106386.0,1063.86,4500.0,Medium,ORD-20260625-H5778,On-Time,ONE,Outsource
SUP-012,1012.0,790.0,3388.0,508.0,2684.0,2714.0,1070.0,3511.0,10.0,2017.0,,201.7,4500.0,high,ORD-20260625-H5779,On-Time,ONE,Internal
SUP-006,717.0,652.0,3437.0,219.0,1633.0,2705.0,285.0,1858.0,6.0,13401.0,80406.0,804.06,4500.0,Low,ORD-20260625-H5780,On-Time,ONE,both_mills
SUP-009,1471.0,96.0,4336.0,903.0,1600.0,270.0,1158.0,5996.0,8.0,1443.0,18759.0,187.59,4500.0,Low,ORD-20260625-H5781,On-Time,ONE,Internal
SUP-008,335.0,114.0,4724.0,527.0,773.0,741.0,404.0,5895.0,8.0,2802.0,16812.0,168.12,1500.0,Medium,ORD-20260625-H5782,Late,Gemadept,Outsource
SUP-001,747.0,288.0,543.0,917.0,1523.0,1799.0,1475.0,642.0,5.0,3241.0,19446.0,194.46,10000.0,Medium,ORD-20260625-H5783,On-Time,DHL,Outsource
SUP-008,1014.0,380.0,4661.0,599.0,2120.0,1705.0,1239.0,808.0,8.0,6141.0,92115.0,921.15,4500.0,High,ORD-20260625-H5784,On-Time,ONE,Internal
SUP-011,418.0,549.0,4904.0,465.0,2497.0,391.0,1301.0,1292.0,2.0,2027.0,28378.0,283.78,10000.0,Low,ORD-20260625-H5785,On-Time,DHL,Internal
SUP-010,704.0,824.0,2476.0,99.0,2362.0,2041.0,1440.0,3984.0,4.0,11281.0,135372.0,1353.72,1500.0,Medium,ORD-20260625-H5786,On-Time,Gemadept,Both
SUP-011,1495.0,702.0,3401.0,764.0,1506.0,680.0,974.0,3057.0,10.0,1472.0,14720.0,147.2,10000.0,medium,ORD-20260625-H5787,On-Time,DHL,Outsource
SUP-013,703.0,181.0,1088.0,717.0,1247.0,521.0,1483.0,2144.0,2.0,3611.0,36110.0,361.1,4500.0,Medium,ORD-20260625-H5788,On-Time,ONE,internel
SUP-015,746.0,484.0,2243.0,636.0,1791.0,204.0,1133.0,3071.0,5.0,5651.0,84765.0,847.65,4500.0,Low,ORD-20260625-H5789,On-Time,ONE,internel
SUP-005,1073.0,842.0,1541.0,488.0,1828.0,2713.0,213.0,1142.0,3.0,14565.0,189345.0,1893.45,10000.0,low,ORD-20260625-H5790,On-Time,DHL,Outsource
SUP-009,964.0,583.0,3920.0,856.0,427.0,1529.0,1303.0,5660.0,6.0,1881.0,15048.0,150.48,4500.0,High,ORD-20260625-H5791,On-Time,ONE,Both
SUP-009,337.0,1000.0,3083.0,461.0,1688.0,979.0,931.0,1657.0,7.0,9078.0,54468.0,544.68,1500.0,Medium,ORD-20260625-H5792,Late,Gemadept,Outsource
SUP-012,144.0,567.0,4412.0,950.0,2994.0,1582.0,643.0,1564.0,6.0,10803.0,108030.0,1080.3,10000.0,High,ORD-20260625-H5793,On-Time,DHL,Outsource
SUP-001,718.0,969.0,2615.0,673.0,197.0,2395.0,1230.0,2338.0,2.0,1864.0,18640.0,186.4,1500.0,High,ORD-20260625-H5794,On-Time,Gemadept,Both
SUP-011,90.0,206.0,1317.0,930.0,758.0,2456.0,1067.0,488.0,2.0,4487.0,,538.44,10000.0,High,ORD-20260625-H5795,On-Time,DHL,Outsource
SUP-003,380.0,901.0,4463.0,921.0,2447.0,1229.0,976.0,3544.0,4.0,2093.0,31395.0,313.95,4500.0,Critical,ORD-20260625-H5796,On-Time,ONE,Both
SUP-003,1228.0,779.0,3201.0,291.0,2177.0,1984.0,923.0,4886.0,7.0,11346.0,147498.0,1474.98,2800.0,Medium,ORD-20260625-H5797,On-Time,Wanhai_Inc,Internal
SUP-003,553.0,71.0,1938.0,362.0,1197.0,414.0,958.0,2830.0,8.0,7400.0,88800.0,888.0,4500.0,Low,ORD-20260625-H5798,On-Time,ONE,Outsource
SUP-010,324.0,507.0,1564.0,143.0,2319.0,708.0,1447.0,4843.0,5.0,7629.0,91548.0,915.48,4500.0,Medium,ORD-20260625-H5799,On-Time,ONE,outsourced
SUP-006,228.0,550.0,2908.0,242.0,1117.0,2686.0,1315.0,4853.0,10.0,12879.0,180306.0,1803.06,10000.0,Critical,ORD-20260625-H5800,On-Time,DHL,Internal
SUP-008,186.0,415.0,4990.0,509.0,1022.0,2219.0,940.0,423.0,1.0,6349.0,38094.0,380.94,2800.0,Low,ORD-20260625-H5801,On-Time,Wanhai,Internal
SUP-003,816.0,111.0,1124.0,705.0,2231.0,477.0,1241.0,3850.0,9.0,4603.0,59839.0,598.39,10000.0,Medium,ORD-20260625-H5802,On-Time,DHL,Both
SUP-003,1037.0,670.0,351.0,722.0,1708.0,1619.0,170.0,3018.0,8.0,10963.0,153482.0,1534.82,1500.0,Medium,ORD-20260625-H5803,Late,Gemadept,Internal
SUP-013,1253.0,835.0,785.0,671.0,1413.0,233.0,1015.0,,1.0,14425.0,100975.0,1009.75,4500.0,Medium,ORD-20260625-H5804,On-Time,O.N.E,Internal
SUP-006,1255.0,376.0,1112.0,316.0,738.0,1916.0,51.0,1854.0,9.0,13612.0,122508.0,1225.08,4500.0,Medium,ORD-20260625-H5805,On-Time,ONE,Outsource
SUP-014,1332.0,751.0,2521.0,138.0,184.0,492.0,167.0,3828.0,5.0,8716.0,113308.0,1133.08,1500.0,Critical,ORD-20260625-H5806,On-Time,Gemadept,Internal
SUP-007,292.0,630.0,695.0,806.0,1377.0,514.0,688.0,5344.0,8.0,1359.0,17667.0,176.67,2800.0,High,ORD-20260625-H5807,On-Time,Wanhai_Inc,Internal
SUP-015,1169.0,767.0,3995.0,95.0,2811.0,2550.0,423.0,4972.0,10.0,7322.0,58576.0,585.76,2800.0,High,ORD-20260625-H5808,On-Time,Wanhai,Outsource
SUP-007,246.0,738.0,2348.0,640.0,1947.0,1236.0,1181.0,4058.0,10.0,7145.0,42870.0,6430.5,1500.0,Medium,ORD-20260625-H5809,On-Time,Gemadept,Internal
SUP-008,575.0,163.0,756.0,650.0,618.0,2212.0,1372.0,2292.0,2.0,14901.0,178812.0,1788.12,10000.0,High,ORD-20260625-H5810,On-Time,DHL,Internal
SUP-005,681.0,218.0,1752.0,992.0,1430.0,1851.0,161.0,4663.0,7.0,11640.0,69840.0,698.4,2800.0,medium,ORD-20260625-H5811,On-Time,Wanhai,Internal
SUP-013,1460.0,834.0,2320.0,900.0,283.0,965.0,1479.0,5530.0,9.0,8729.0,104748.0,1047.48,4500.0,High,ORD-20260625-H5812,On-Time,ONE,Both
SUP-006,457.0,342.0,3285.0,277.0,1072.0,2548.0,549.0,936.0,7.0,8889.0,115557.0,1155.57,4500.0,High,ORD-20260625-H5813,On-Time,ONE,Internal
SUP-006,1342.0,818.0,3704.0,551.0,2488.0,389.0,724.0,345.0,9.0,8312.0,66496.0,664.96,10000.0,Medium,ORD-20260625-H5814,On-Time,DHL,Internal
SUP-009,1244.0,351.0,356.0,650.0,326.0,1606.0,1092.0,5218.0,4.0,3663.0,54945.0,549.45,1500.0,Low,ORD-20260625-H5815,On-Time,Gemadept,Internal
SUP-013,740.0,,934.0,370.0,936.0,2032.0,1093.0,2597.0,5.0,10630.0,74410.0,744.1,2800.0,medium,ORD-20260625-H5816,On-Time,Wanhai,Internal
SUP-015,219.0,236.0,4854.0,668.0,2411.0,1438.0,821.0,5094.0,7.0,1798.0,16182.0,161.82,10000.0,High,ORD-20260625-H5817,On-Time,DHL,Both
SUP-009,208.0,720.0,3476.0,296.0,2597.0,2906.0,610.0,3677.0,1.0,8971.0,53826.0,538.26,4500.0,medium,ORD-20260625-H5818,On-Time,O.N.E,Outsource
SUP-013,496.0,575.0,354.0,274.0,1374.0,2991.0,203.0,1233.0,2.0,12026.0,84182.0,841.82,4500.0,High,ORD-20260625-H5819,On-Time,O.N.E,Internal
SUP-003,1067.0,453.0,1196.0,283.0,269.0,2808.0,869.0,5353.0,2.0,14628.0,204792.0,2047.92,4500.0,Medium,ORD-20260625-H5820,On-Time,ONE,Outsource
SUP-005,1155.0,822.0,2494.0,698.0,665.0,2504.0,433.0,2481.0,10.0,6456.0,83928.0,839.28,2800.0,High,ORD-20260625-H5821,On-Time,Wanhai,Internal
SUP-007,1130.0,479.0,4826.0,696.0,2035.0,977.0,853.0,4819.0,9.0,13631.0,190834.0,1908.34,4500.0,Medium,ORD-20260625-H5822,On-Time,ONE,Internal
SUP-012,161.0,720.0,3105.0,48.0,2279.0,2084.0,730.0,1927.0,3.0,3284.0,19704.0,197.04,2800.0,High,ORD-20260625-H5823,On-Time,Wanhai,Internal
SUP-001,97.0,522.0,1377.0,486.0,926.0,851.0,1271.0,3200.0,9.0,2511.0,37665.0,376.65,1500.0,Medium,ORD-20260625-H5824,Late,Gemadept,Outsource
SUP-011,425.0,488.0,353.0,54.0,705.0,848.0,228.0,585.0,1.0,7787.0,85657.0,856.57,4500.0,Medium,ORD-20260625-H5825,On-Time,ONE,Internal
SUP-014,877.0,970.0,4387.0,768.0,449.0,464.0,664.0,2520.0,3.0,5420.0,32520.0,325.2,1500.0,Low,ORD-20260625-H5826,On-Time,Gemadept,Outsource
SUP-015,82.0,725.0,1916.0,313.0,198.0,366.0,96.0,4219.0,10.0,1499.0,17988.0,179.88,4500.0,Medium,ORD-20260625-H5827,On-Time,ONE,Internal
SUP-003,553.0,801.0,3402.0,621.0,1869.0,505.0,607.0,5139.0,2.0,8028.0,120420.0,1204.2,10000.0,Low,ORD-20260625-H5828,On-Time,DHL,Internal
SUP-007,676.0,385.0,3057.0,222.0,1904.0,238.0,232.0,2574.0,2.0,11030.0,110300.0,1103.0,4500.0,low,ORD-20260625-H5829,On-Time,ONE,Outsource
SUP-003,1076.0,791.0,986.0,759.0,1160.0,1288.0,403.0,713.0,1.0,3558.0,693810.0,462.54,4500.0,Medium,ORD-20260625-H5830,On-Time,ONE,internel
SUP-006,91.0,932.0,4568.0,950.0,174.0,1917.0,536.0,226.0,6.0,6754.0,74294.0,742.94,1500.0,Medium,ORD-20260625-H5831,On-Time,Gemadept,Outsource
SUP-013,58.0,,4472.0,87.0,2205.0,1820.0,265.0,864.0,5.0,12763.0,76578.0,765.78,4500.0,High,ORD-20260625-H5832,On-Time,O.N.E,Outsource
SUP-008,1049.0,643.0,3967.0,150.0,501.0,2813.0,941.0,2387.0,5.0,12304.0,147648.0,1476.48,2800.0,Medium,ORD-20260625-H5833,On-Time,Wanhai,internel
SUP-008,868.0,600.0,3078.0,896.0,287.0,2332.0,1496.0,,9.0,5480.0,60280.0,602.8,2800.0,Critical,ORD-20260625-H5834,On-Time,Wanhai,Outsource
SUP-008,706.0,939.0,842.0,130.0,238.0,1533.0,901.0,1740.0,6.0,3649.0,29192.0,291.92,4500.0,Medium,ORD-20260625-H5835,On-Time,ONE,Outsource
SUP-001,1215.0,580.0,4862.0,543.0,242.0,2930.0,878.0,1955.0,9.0,6545.0,85085.0,850.85,4500.0,Medium,ORD-20260625-H5836,On-Time,ONE,Outsource
SUP-011,839.0,842.0,865.0,307.0,207.0,970.0,1082.0,,4.0,13822.0,110576.0,1105.76,4500.0,High,ORD-20260625-H5837,On-Time,ONE,Internal
SUP-003,1100.0,986.0,3626.0,706.0,320.0,802.0,1058.0,4032.0,7.0,12989.0,168857.0,1688.57,4500.0,Medium,ORD-20260625-H5838,On-Time,ONE,Outsource
SUP-005,1116.0,682.0,3983.0,850.0,244.0,1798.0,1286.0,2831.0,4.0,10950.0,109500.0,1095.0,1500.0,Low,ORD-20260625-H5839,On-Time,Gemadept,Outsource
SUP-006,1204.0,770.0,3901.0,685.0,609.0,300.0,1212.0,507.0,1.0,11556.0,,1733.4,2800.0,Medium,ORD-20260625-H5840,On-Time,Wanhai,Outsource
SUP-003,1289.0,868.0,1269.0,62.0,2523.0,717.0,1057.0,3669.0,4.0,12677.0,101416.0,1014.16,1500.0,Low,ORD-20260625-H5841,On-Time,Gemadept,Internal
SUP-007,647.0,415.0,2549.0,894.0,104.0,2113.0,783.0,4429.0,2.0,13461.0,174993.0,1749.93,2800.0,Low,ORD-20260625-H5842,On-Time,Wanhai,Outsource
SUP-006,1418.0,414.0,4703.0,736.0,487.0,2367.0,370.0,3033.0,5.0,8253.0,57771.0,577.71,10000.0,Low,ORD-20260625-H5843,On-Time,DHL,both_mills
SUP-011,1486.0,646.0,1412.0,703.0,2715.0,956.0,140.0,,2.0,8466.0,126990.0,1269.9,4500.0,Low,ORD-20260625-H5844,On-Time,ONE,Internal
SUP-006,985.0,94.0,1352.0,313.0,1857.0,1852.0,364.0,2193.0,2.0,5110.0,30660.0,306.6,2800.0,Low,ORD-20260625-H5845,On-Time,Wanhai,Outsource
SUP-002,,117.0,2711.0,304.0,1995.0,2109.0,161.0,903.0,4.0,4613.0,59969.0,599.69,4500.0,high,ORD-20260625-H5846,On-Time,ONE,Outsource
SUP-013,1061.0,402.0,343.0,842.0,659.0,163.0,1186.0,554.0,7.0,12707.0,165191.0,1651.91,10000.0,Medium,ORD-20260625-H5847,On-Time,DHL,Outsource
SUP-010,70.0,,2689.0,583.0,1939.0,1219.0,423.0,746.0,3.0,9304.0,83736.0,837.36,10000.0,Medium,ORD-20260625-H5848,On-Time,DHL,Internal
SUP-006,1048.0,888.0,3428.0,646.0,1871.0,2687.0,1336.0,5336.0,7.0,13926.0,167112.0,1671.12,4500.0,high,ORD-20260625-H5849,On-Time,ONE,Outsource
SUP-010,1481.0,389.0,4782.0,38.0,1883.0,2657.0,417.0,309.0,9.0,2048.0,16384.0,163.84,2800.0,Medium,ORD-20260625-H5850,On-Time,Wanhai_Inc,Both
SUP-015,506.0,304.0,3405.0,526.0,464.0,1463.0,427.0,1698.0,3.0,5916.0,82824.0,828.24,1500.0,Medium,ORD-20260625-H5851,Late,Gemadept,Outsource
SUP-005,1063.0,275.0,4443.0,566.0,516.0,1811.0,878.0,3871.0,4.0,9121.0,54726.0,547.26,4500.0,High,ORD-20260625-H5852,On-Time,ONE,Internal
SUP-003,314.0,849.0,3342.0,67.0,1735.0,350.0,874.0,762.0,1.0,2537.0,32981.0,329.81,2800.0,Medium,ORD-20260625-H5853,On-Time,Wanhai,Internal
SUP-011,233.0,328.0,3504.0,764.0,2168.0,1829.0,723.0,3383.0,7.0,2088.0,25056.0,250.56,2800.0,Medium,ORD-20260625-H5854,On-Time,Wanhai,internel
SUP-001,276.0,648.0,1557.0,238.0,2761.0,138.0,606.0,,1.0,13115.0,170495.0,1704.95,4500.0,Low,ORD-20260625-H5855,On-Time,ONE,Outsource
SUP-009,1319.0,195.0,2913.0,641.0,616.0,168.0,1118.0,,3.0,2964.0,29640.0,296.4,4500.0,Low,ORD-20260625-H5856,On-Time,O.N.E,Outsource
SUP-008,1146.0,247.0,4385.0,785.0,1320.0,376.0,1344.0,5699.0,9.0,9363.0,121719.0,1217.19,1500.0,Low,ORD-20260625-H5857,On-Time,Gemadept_Port,Internal
SUP-006,1223.0,366.0,1557.0,207.0,760.0,1209.0,544.0,376.0,5.0,5249.0,62988.0,629.88,4500.0,Medium,ORD-20260625-H5858,On-Time,ONE,Internal
SUP-013,1142.0,637.0,4494.0,50.0,429.0,2324.0,771.0,5683.0,10.0,11631.0,139572.0,1395.72,4500.0,Medium,ORD-20260625-H5859,On-Time,ONE,Internal
SUP-007,1018.0,361.0,4833.0,278.0,477.0,2753.0,735.0,3398.0,10.0,5178.0,51780.0,517.8,4500.0,Medium,ORD-20260625-H5860,On-Time,ONE,Outsource
SUP-012,854.0,915.0,3392.0,694.0,259.0,1215.0,296.0,5582.0,2.0,10374.0,124488.0,1244.88,10000.0,Medium,ORD-20260625-H5861,On-Time,DHL,Internal
SUP-002,1303.0,981.0,500.0,363.0,757.0,1543.0,223.0,4280.0,9.0,8502.0,127530.0,1275.3,4500.0,High,ORD-20260625-H5862,On-Time,ONE,Internal
SUP-006,772.0,258.0,923.0,327.0,2501.0,2228.0,85.0,5281.0,6.0,12881.0,77286.0,772.86,4500.0,High,ORD-20260625-H5863,On-Time,ONE,Internal
SUP-005,1145.0,631.0,3210.0,90.0,1363.0,440.0,351.0,3127.0,9.0,6939.0,90207.0,902.07,4500.0,Low,ORD-20260625-H5864,On-Time,ONE,outsourced
SUP-011,1051.0,707.0,267.0,326.0,178.0,520.0,1231.0,5256.0,4.0,14057.0,196798.0,1967.98,4500.0,Low,ORD-20260625-H5865,On-Time,ONE,Internal
SUP-010,924.0,369.0,4036.0,587.0,2299.0,2375.0,935.0,1094.0,6.0,11177.0,167655.0,1676.55,4500.0,Medium,ORD-20260625-H5866,On-Time,ONE,Outsource
SUP-001,1470.0,974.0,4193.0,118.0,2664.0,2018.0,82.0,1682.0,7.0,12825.0,115425.0,1154.25,4500.0,Low,ORD-20260625-H5867,On-Time,ONE,Internal
SUP-002,133.0,474.0,2706.0,40.0,2530.0,572.0,431.0,5606.0,6.0,7521.0,75210.0,752.1,1500.0,Low,ORD-20260625-H5868,On-Time,Gemadept,Internal
SUP-009,789.0,,1737.0,916.0,792.0,2235.0,473.0,4320.0,4.0,14788.0,177456.0,1774.56,4500.0,low,ORD-20260625-H5869,On-Time,ONE,Internal
SUP-007,1372.0,780.0,597.0,639.0,2137.0,1933.0,775.0,1408.0,8.0,6856.0,75416.0,754.16,4500.0,Critical,ORD-20260625-H5870,On-Time,ONE,Internal
SUP-005,1366.0,607.0,4915.0,584.0,2499.0,2337.0,1368.0,626.0,6.0,3441.0,37851.0,378.51,1500.0,Low,ORD-20260625-H5871,On-Time,Gemadept,Internal
SUP-009,272.0,534.0,3557.0,25.0,1324.0,966.0,742.0,1727.0,2.0,10455.0,125460.0,1254.6,10000.0,medium,ORD-20260625-H5872,On-Time,DHL,Internal
SUP-007,842.0,100.0,1363.0,250.0,1050.0,1769.0,644.0,5450.0,6.0,1045.0,14630.0,146.3,2800.0,Medium,ORD-20260625-H5873,On-Time,Wanhai,Internal
SUP-007,782.0,380.0,755.0,101.0,2280.0,1080.0,1031.0,5623.0,1.0,7228.0,50596.0,505.96,2800.0,Low,ORD-20260625-H5874,On-Time,Wanhai,internel
SUP-005,1289.0,307.0,3861.0,977.0,2088.0,2283.0,464.0,2994.0,9.0,2236.0,22360.0,223.6,10000.0,High,ORD-20260625-H5875,On-Time,DHL,Outsource
SUP-005,1304.0,27.0,1951.0,236.0,2781.0,2187.0,923.0,3384.0,10.0,5330.0,63960.0,639.6,1500.0,Medium,ORD-20260625-H5876,Late,Gemadept,Outsource
SUP-003,454.0,106.0,3141.0,354.0,2316.0,355.0,368.0,2106.0,7.0,3316.0,19896.0,198.96,4500.0,Medium,ORD-20260625-H5877,On-Time,ONE,Internal
SUP-004,1242.0,305.0,2857.0,578.0,965.0,1720.0,1098.0,2819.0,8.0,2458.0,29496.0,294.96,2800.0,low,ORD-20260625-H5878,On-Time,Wanhai,Internal
SUP-006,378.0,418.0,2995.0,883.0,490.0,1543.0,807.0,2773.0,4.0,13623.0,,1907.22,4500.0,High,ORD-20260625-H5879,On-Time,ONE,Both
